angles,magnitud,activity
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.984792,0.42928,0
0.00766284,0.118774,0
-5.04601,0.835896,0
1.0076,1.23353,0
0,0,0
12.0077,13.2605,0
0.00760412,0.813347,0
0.019518,0.406573,0
0.019518,0.442296,0
0.0151432,0.01211,0
0.019518,0.158281,0
-0.171159,-0.453428,0
0.992064,0.426041,0
0.00398406,0.131474,0
-5.02099,1.92408,0
1.00397,1.23711,0
0,0,0
12.004,13.2789,0
0.00396819,0.790749,0
0.0112786,0.410663,0
0.0112786,0.445684,0
0.0152569,0.0118125,0
0.0112786,0.16901,0
-0.153714,-0.42581,0
0.984645,0.461219,0
0.003861,0.0810811,0
6.01889,1.98649,0
1.00385,1.23873,0
0,0,0
12.0116,13.2625,0
0.0191709,0.849987,0
0.0219631,0.382302,0
0.0219631,0.399444,0
0.0152607,0.0130525,0
0.0109826,0.122203,0
-0.770431,-0.595778,0
0.984253,0.422178,0
0.00793651,0.130952,0
396824000,1.55306,0
1,1.23676,0
0,0,0
12.0079,13.2659,0
0.00787352,0.798359,0
0.020094,0.412237,0
0.020094,0.449511,0
0.0151348,0.0118245,0
0.020094,0.168581,0
4503.35,-0.421704,0
0.812789,0.526,0
0.0309735,0.039823,0
-1.35405,1.02019,0
1.06578,1.21867,0
0,0,0
11.8274,13.3584,0
0.28438,0.831721,0
0.17001,0.331956,0
0.17001,0.343832,0
0.0144429,0.014186,0
0.0599717,0.0726841,0
-0.780335,-0.736311,0
0.811176,0.448462,0
0.018018,0.148649,0
-0.151119,2.10741,0
1.07826,1.2237,0
0,0,0
11.8108,13.3829,0
0.324568,0.704752,0
0.165366,0.400061,0
0.165366,0.439657,0
0.0148279,0.0114261,0
0.0391742,0.18255,0
-0.842586,-0.355529,0
0.790123,0.468401,0
0.0257511,0.128755,0
0.860575,1.7864,0
1.09239,1.21828,0
0,0,0
11.794,13.3991,0
0.343827,0.711931,0
0.182398,0.387805,0
0.190146,0.423393,0
0.0145969,0.0118753,0
0.0519533,0.166766,0
-0.679536,-0.397363,0
0.799512,0.459515,0
0.0275229,0.151376,0
2.12356,1.70521,0
1.09797,1.21463,0
0,0,0
11.8073,13.4174,0
0.32068,0.674375,0
0.177446,0.393476,0
0.177446,0.436564,0
0.0145444,0.0113664,0
0.0547225,0.184605,0
-0.65543,-0.327638,0
1,0.385842,0
0,0.160714,0
0,-1.96503,0
1,1.26499,0
0,0,0
10,12.4643,0
0,1.08801,0
-4.34882E-06,0.512182,0
-4.34882E-06,0.524352,0
0.0153809,0.0111657,0
-4.34882E-06,0.191451,0
0,-0.669111,0
1,0.390246,0
0,0.121739,0
0.97983,-0.640265,0
1,1.29157,0
0,0,0
10,12.487,0
9.09495E-13,1.20635,0
-4.29705E-06,0.505931,0
-4.29705E-06,0.521743,0
0.0153809,0.0120396,0
-4.29705E-06,0.160843,0
0,-0.67244,0
1,0.425989,0
0,0.0725806,0
0,1.04969,0
1,1.32434,0
0,0,0
10,12.4758,0
0,1.26554,0
-4.34882E-06,0.459063,0
-4.34882E-06,0.475801,0
0.0153809,0.0132773,0
-4.34882E-06,0.113022,0
0,-0.742779,0
1,0.39124,0
0,0.136364,0
0.97983,2.57756,0
1,1.33422,0
0,0,0
10,12.5545,0
9.09495E-13,1.10157,0
-4.29705E-06,0.500077,0
-4.29705E-06,0.512468,0
0.0153809,0.0117006,0
-4.29705E-06,0.172974,0
0,-0.558627,0
0.742422,0.810172,0
0.0608108,0.682432,0
3.08978,0.229951,0
1.12285,2.07049,0
0,0,0
11.9122,2.41216,0
0.37742,1.91796,0
0.255823,0.210745,0
0.255823,0.210745,0
0.0135961,0.0126345,0
0.0995284,0.170052,0
-0.566165,-0.572826,0
0.81952,0.891968,0
0.064,0.312,0
3.84075,0.259252,0
1.0704,1.5184,0
0,0,0
11.968,2.2,0
0.190976,0.912,0
0.190923,0.126582,0
0.198733,0.126582,0
0.0135089,0.0137049,0
0.103282,0.110324,0
-0.373677,-0.505485,0
0.832438,0.857086,0
0.0225564,0.0977444,0
0.369646,0.893715,0
1.07157,1.70756,0
0,0,0
11.8722,2.41353,0
0.276895,2.6335,0
0.15987,0.154021,0
0.164392,0.160252,0
0.0146919,0.014464,0
0.0468204,0.0659631,0
-0.767507,-0.921852,0
0.760828,0.826272,0
0.0846154,0.384615,0
-3.91507,1.42011,0
1.07669,1.27462,0
0,0,0
11.9,2.35385,0
0.259231,1.85941,0
0.230614,0.190761,0
0.238968,0.190761,0
0.0129604,0.0129031,0
0.125893,0.157486,0
-0.480596,-1.02993,0
0.474433,1,0
0.161017,0,0
1.82286,0,0
1.18536,1,0
0,0,0
12.5339,2,0
0.621732,0,0
0.384671,-4.34882E-06,0
0.430687,-4.34882E-06,0
0.0111593,0.0153809,0
0.191668,-4.34882E-06,0
-0.306725,0,0
0.386326,1,0
0.39823,0,0
-2.08174,0,0
1.20675,1,0
0,0,0
12.5044,2,0
0.356175,0,0
0.369953,-4.34882E-06,0
0.486345,-4.34882E-06,0
0.00789202,0.0153809,0
0.291962,-4.34882E-06,0
-0.0289977,0,0
0.475417,1,0
0.258333,0,0
-1.4554,0,0
1.18326,1,0
0,0,0
12.425,2,0
0.411042,0,0
0.361295,-4.34882E-06,0
0.436172,-4.34882E-06,0
0.00939345,0.0153809,0
0.248107,-4.34882E-06,0
-0.0631425,0,0
0.434725,1,0
0.345133,0,0
-0.79839,0,0
1.17715,1,0
0,0,0
12.4336,2,0
0.33409,0,0
0.350172,-4.34882E-06,0
0.453619,-4.34882E-06,0
0.00831786,0.0153809,0
0.279843,-4.34882E-06,0
-0.00401571,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
0.984497,1,0
0.0078125,0,0
-5.0461,0,0
1.00775,1,0
0,0,0
12.0078,2,0
0.00775146,0,0
0.0198335,-4.34882E-06,0
0.0198335,-4.34882E-06,0
0.0151386,0.0153809,0
0.0198335,-4.34882E-06,0
-0.171739,0,0
0.968384,1,0
0.016,0,0
-0.00792901,0,0
1.00794,1,0
0,0,0
12.016,2,0
0.015744,0,0
0.0356182,-4.34882E-06,0
0.0404303,-4.34882E-06,0
0.0148889,0.0153809,0
0.0356182,-4.34882E-06,0
-0.00138002,0,0
0.970913,1,0
0.0147059,0,0
-0.00705164,0,0
1.0073,1,0
0,0,0
12.0147,2,0
0.0144896,0,0
0.0332795,-4.34882E-06,0
0.037702,-4.34882E-06,0
0.0149281,0.0153809,0
0.0332795,-4.34882E-06,0
-0.00125087,0,0
0.98276,1,0
0.00869565,0,0
22469.4,0,0
1,1,0
0,0,0
12.0087,2,0
0.00862004,1.42109E-14,0
0.0216705,-4.29705E-06,0
0.0216705,-4.29705E-06,0
0.0151115,0.0153809,0
0.0216705,-4.29705E-06,0
5074.07,0,0
1,0.341457,0
0,0.253247,0
0,1.85547,0
1,1.2277,0
0,0,0
12,12.7597,0
0,0.689029,0
-4.34882E-06,0.45345,0
-4.34882E-06,0.526725,0
0.0153809,0.00947108,0
-4.34882E-06,0.245747,0
0,-0.183433,0
1,0.308864,0
0,0.304348,0
0,0.365146,0
1,1.23971,0
0,0,0
12,12.7971,0
0,0.654484,0
-4.34882E-06,0.463235,0
-4.34882E-06,0.554849,0
0.0153809,0.0087646,0
-4.34882E-06,0.266867,0
0,-0.0999583,0
1,0.313465,0
0,0.263889,0
0,-0.755394,0
1,1.24923,0
0,0,0
12,12.8889,0
0,0.723765,0
-4.34882E-06,0.468548,0
-4.34882E-06,0.545423,0
0.0153809,0.0093105,0
-4.34882E-06,0.250616,0
0,-0.175112,0
1,0.308175,0
0,0.294118,0
0,-1.22312,0
1,1.24805,0
0,0,0
12,12.8382,0
0,0.679715,0
-4.34882E-06,0.467451,0
-4.34882E-06,0.551951,0
0.0153809,0.00889297,0
-4.34882E-06,0.263086,0
0,-0.137161,0
0.795672,0.300632,0
0.0607735,0.281768,0
-0.574691,0.311354,0
1.06666,1.24871,0
0,0,0
11.8398,12.9227,0
0.233998,0.712249,0
0.18395,0.472622,0
0.201246,0.557415,0
0.0135971,0.00905665,0
0.099484,0.258229,0
-0.369987,-0.14018,0
0.804453,0.27287,0
0.0643275,0.362573,0
-0.846014,-0.755863,0
1.06019,1.24979,0
0,0,0
11.8538,12.924,0
0.206696,0.631647,0
0.176674,0.474311,0
0.194982,0.582137,0
0.0134999,0.00815855,0
0.103663,0.284404,0
-0.315517,-0.0609823,0
0.805,0.293519,0
0.0444444,0.305556,0
-0.824099,-0.714506,0
1.06701,1.24951,0
0,0,0
11.8333,12.9056,0
0.261111,0.685525,0
0.177598,0.473545,0
0.188448,0.563738,0
0.0140537,0.00874988,0
0.0789549,0.267299,0
-0.54518,-0.118151,0
0.811933,0.27388,0
0.047619,0.357143,0
-0.166668,0.280708,0
1.06633,1.24826,0
0,0,0
11.8452,12.9167,0
0.237954,0.635913,0
0.172687,0.474208,0
0.186364,0.581715,0
0.0139636,0.00820612,0
0.0831344,0.283046,0
-0.450571,-0.0577892,0
0.561548,0.770949,0
0.0359281,0.0538922,0
0.143581,-0.930224,0
1.20976,1.09617,0
0,0,0
10.5629,12.1856,0
0.772993,0.306859,0
0.312772,0.209703,0
0.312772,0.221397,0
0.0142984,0.0137875,0
0.0672115,0.0911149,0
-0.769967,-0.558162,0
0.513324,0.783859,0
0.0909091,0.0909091,0
-1.05214,0.409927,0
1.2215,1.05503,0
0,0,0
10.5714,12.1169,0
0.725417,0.181144,0
0.36029,0.1997,0
0.36029,0.22268,0
0.0127982,0.0127982,0
0.132293,0.132293,0
-0.592876,-0.523396,0
0.549701,0.804961,0
0.0368098,0.0736196,0
0.143897,0.479558,0
1.21499,1.05894,0
0,0,0
10.589,12.0982,0
0.794234,0.186684,0
0.319071,0.190637,0
0.319071,0.212189,0
0.0142729,0.0132496,0
0.0684663,0.114169,0
-0.771019,-0.242337,0
0.564868,0.782733,0
0.0261438,0.0784314,0
1.22638,1.3524,0
1.20206,1.07416,0
0,0,0
10.5752,12.1438,0
0.79337,0.214618,0
0.304098,0.199581,0
0.310479,0.22109,0
0.0145852,0.0131221,0
0.0525717,0.119388,0
-0.816951,-0.235309,0
0.82661,0.886427,0
0.0657895,0.335526,0
3.15388,0.405898,0
1.07025,1.67551,0
0,0,0
11.9474,2.28289,0
0.168283,1.51865,0
0.177213,0.127151,0
0.186823,0.127151,0
0.0134602,0.0137997,0
0.105355,0.110108,0
-0.324018,-0.57461,0
0.76567,0.854517,0
0.089172,0.414013,0
2.28259,0.385355,0
1.09931,1.88085,0
0,0,0
11.9363,2.36306,0
0.237981,1.91278,0
0.225862,0.165193,0
0.241196,0.165193,0
0.0128427,0.0131128,0
0.130548,0.158276,0
-0.319501,-0.693371,0
0.781338,0.867648,0
0.0503145,0.0503145,0
0.72769,0.999977,0
1.0924,1.75377,0
0,0,0
11.9119,2.46541,0
0.319291,3.05383,0
0.194227,0.1517,0
0.209369,0.159264,0
0.0138876,0.0144241,0
0.0866071,0.0675072,0
-0.686599,-0.858314,0
0.804776,0.874493,0
0.0718954,0.352941,0
-3.33631,1.28548,0
1.05878,1.29758,0
0,0,0
11.9412,2.3268,0
0.199154,1.81477,0
0.195201,0.151486,0
0.206038,0.151486,0
0.0132957,0.013612,0
0.112263,0.130624,0
-0.441003,-0.915785,0
0.694726,1,0
0.0977444,0,0
-0.4777,0,0
1.11702,1,0
0,0,0
12.2481,2,0
0.336933,0,0
0.251399,-4.34882E-06,0
0.279678,-4.34882E-06,0
0.0126249,0.0153809,0
0.139008,-4.34882E-06,0
-0.269797,0,0
0.575556,1,0
0.266667,0,0
-2.59991,0,0
1.13889,1,0
0,0,0
12.2667,2,0
0.195556,0,0
0.251845,-4.34882E-06,0
0.328458,-4.34882E-06,0
0.00926975,0.0153809,0
0.251845,-4.34882E-06,0
-0.0832214,0,0
0.580466,1,0
0.251852,0,0
-0.0897559,0,0
1.11556,1,0
0,0,0
12.2667,2,0
0.21037,0,0
0.263133,-4.34882E-06,0
0.338944,-4.34882E-06,0
0.00949266,0.0153809,0
0.24509,-4.34882E-06,0
-0.0123914,0,0
0.604608,1,0
0.232,0,0
0.318196,0,0
1.1056,1,0
0,0,0
12.248,2,0
0.202496,0,0
0.254551,-4.34882E-06,0
0.324325,-4.34882E-06,0
0.00981286,0.0153809,0
0.235241,-4.34882E-06,0
-0.0080814,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.985674,0,0
1,1,0
0,0,0
12,2,0
9.09495E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
12,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.399575,0.55104,0
0.108696,0.402174,0
1.0566,0.966424,0
2.53592,5.53344,0
0,0,0
12.1957,4.59783,0
6.15737,17.8709,0
0.529392,0.38,0
0.551812,0.40242,0
0.0123533,0.0131471,0
0.149293,0.136628,0
-0.743638,-0.721617,0
0.37931,0.589642,0
0.298851,0.678161,0
1.38949,0.825898,0
2.56401,5.42357,0
0,0,0
12.3678,4.26437,0
5.6808,16.1025,0
0.54937,0.361483,0
0.584929,0.361483,0
0.0102943,0.0136551,0
0.254058,0.121837,0
-0.573104,-0.720696,0
0.365536,0.586282,0
0.186813,0.230769,0
1.19436,0.898407,0
2.52639,5.43521,0
0,0,0
12.2967,4.34066,0
5.90098,16.6422,0
0.52631,0.359211,0
0.57371,0.359211,0
0.0112638,0.0134374,0
0.203632,0.118419,0
-0.635951,-0.866914,0
0.34311,0.509843,0
0.264368,0.643678,0
1.13422,0.816154,0
2.71251,5.93936,0
0,0,0
12.0575,4.75862,0
6.42198,17.9532,0
0.584018,0.422336,0
0.631445,0.437378,0
0.0103439,0.0118302,0
0.24525,0.197001,0
-0.570034,-0.723813,0
0.253893,0.599913,0
0.264706,0.352941,0
1.36281,0.924653,0
2.45913,4.90398,0
0,0,0
9.91177,4.11765,0
5.54066,15.045,0
0.676906,0.345343,0
0.733649,0.380754,0
0.00929846,0.0117382,0
0.25098,0.189775,0
-0.657332,-0.704297,0
0.223482,0.571681,0
0.460317,1.06349,0
2.03102,0.747667,0
2.20081,4.90023,0
0,0,0
11.2857,4.07937,0
4.88335,13.6286,0
0.736551,0.374033,0
0.796807,0.421811,0
0.00780653,0.0100111,0
0.33185,0.282648,0
-0.659583,-0.578539,0
0.291588,0.657081,0
0.147541,0.311475,0
1.3278,0.85417,0
2.30019,4.48508,0
0,0,0
10.1803,3.72131,0
5.1599,12.6272,0
0.666245,0.323387,0
0.695353,0.323387,0
0.0114505,0.0134409,0
0.181709,0.121116,0
-0.716263,-0.789413,0
0.290809,0.76406,0
0.185185,0.0740741,0
0.965458,0.923913,0
2.0727,3.67764,0
0,0,0
9.03704,3.22222,0
4.32785,10.0617,0
0.636122,0.205932,0
0.68968,0.224018,0
0.0106655,0.0132375,0
0.20809,0.114668,0
-0.615502,-0.974931,0
0.603967,1,0
0.0363636,0,0
0.899231,0,0
1.1805,1,0
0,0,0
3.6,2,0
0.68562,1.42109E-14,0
0.291688,-4.29705E-06,0
0.302631,-4.29705E-06,0
0.0142858,0.0153809,0
0.0678325,-4.29705E-06,0
-0.725666,0,0
0.64566,1,0
0.103448,0,0
-1.31987,0,0
1.11891,1,0
0,0,0
3,2,0
0.420927,0,0
0.283679,-4.34882E-06,0
0.312272,-4.34882E-06,0
0.0124825,0.0153809,0
0.144435,-4.34882E-06,0
-0.365099,0,0
0.572841,1,0
0.177419,0,0
1.11048,0,0
1.14594,1,0
0,0,0
3.79032,2,0
0.385276,0,0
0.317588,-4.34882E-06,0
0.370673,-4.34882E-06,0
0.0108202,0.0153809,0
0.203006,-4.34882E-06,0
-0.121127,0,0
0.577184,1,0
0.148936,0,0
1.41221,0,0
1.15482,1,0
0,0,0
3.7234,2,0
0.44364,1.42109E-14,0
0.322023,-4.29705E-06,0
0.36619,-4.29705E-06,0
0.0114198,0.0153809,0
0.182768,-4.29705E-06,0
-0.210646,0,0
0.62397,1,0
0.0298507,0,0
-0.264111,0,0
1.16529,1,0
0,0,0
3.37313,2,0
0.665182,0,0
0.277794,-4.34882E-06,0
0.277794,-4.34882E-06,0
0.0144759,0.0153809,0
0.0582836,-4.34882E-06,0
-0.829521,0,0
0.619667,1,0
0.112903,0,0
2.65313,0,0
1.15609,1,0
0,0,0
3.27419,2,0
0.449792,0,0
0.299944,-4.34882E-06,0
0.329275,-4.34882E-06,0
0.012251,0.0153809,0
0.153099,-4.34882E-06,0
-0.316235,0,0
0.631559,1,0
0.0694444,0,0
2.43147,0,0
1.16493,1,0
0,0,0
3.18056,2,0
0.539931,0,0
0.289976,-4.34882E-06,0
0.305064,-4.34882E-06,0
0.0133614,0.0153809,0
0.10952,-4.34882E-06,0
-0.51858,0,0
0.582222,1,0
0.0666667,0,0
3.04535,0,0
1.19556,1,0
0,0,0
3.8,2,0
0.648889,0,0
0.316966,-4.34882E-06,0
0.316966,-4.34882E-06,0
0.0134364,0.0153809,0
0.106363,-4.34882E-06,0
-0.62512,0,0
0.388658,1,0
0.129032,0,0
-0.101323,0,0
1.24896,1,0
0,0,0
7.80645,2,0
0.869927,0,0
0.42892,-4.34882E-06,0
0.465988,-4.34882E-06,0
0.0118689,0.0153809,0
0.166996,-4.34882E-06,0
-0.453343,0,0
0.27691,1,0
0.354167,0,0
3.03162,0,0
1.24609,1,0
0,0,0
9.97917,2,0
0.645399,0,0
0.476542,-4.34882E-06,0
0.576401,-4.34882E-06,0
0.00823297,0.0153809,0
0.282277,-4.34882E-06,0
-0.101496,0,0
0.318641,1,0
0.242424,0,0
1.3055,0,0
1.24793,1,0
0,0,0
9.36364,2,0
0.753903,0,0
0.467524,-4.34882E-06,0
0.539672,-4.34882E-06,0
0.00964165,0.0153809,0
0.240529,-4.34882E-06,0
-0.204449,0,0
0.338134,1,0
0.203704,0,0
0.11111,0,0
1.25,1,0
0,0,0
8.75926,2,0
0.795953,0,0
0.459136,-4.34882E-06,0
0.520086,-4.34882E-06,0
0.0103118,0.0153809,0
0.219525,-4.34882E-06,0
-0.272261,0,0
0.450617,1,0
0.188889,0,0
0.147722,0,0
1.19556,1,0
0,0,0
5.32222,2,0
0.60358,0,0
0.395691,-4.34882E-06,0
0.452406,-4.34882E-06,0
0.0105931,0.0153809,0
0.210454,-4.34882E-06,0
-0.223005,0,0
0.384953,1,0
0.297297,0,0
-0.644458,0,0
1.19722,1,0
0,0,0
6.35135,2,0
0.515705,0,0
0.413681,-4.34882E-06,0
0.502638,-4.34882E-06,0
0.00885237,0.0153809,0
0.264284,-4.34882E-06,0
-0.0625327,0,0
0.465432,1,0
0.166667,0,0
1.64895,0,0
1.20543,1,0
0,0,0
5.14444,2,0
0.625803,0,0
0.389365,-4.34882E-06,0
0.438075,-4.34882E-06,0
0.0110406,0.0153809,0
0.195668,-4.34882E-06,0
-0.272042,0,0
0.418629,1,0
0.25,0,0
0.802558,0,0
1.19997,1,0
0,0,0
5.77632,2,0
0.537915,0,0
0.403978,-4.34882E-06,0
0.479081,-4.34882E-06,0
0.00952148,0.0153809,0
0.24421,-4.34882E-06,0
-0.106959,0,0
0.359187,1,0
0.175439,0,0
0.646358,0,0
1.24808,1,0
0,0,0
9.01754,2,0
0.816867,0,0
0.447863,-4.34882E-06,0
0.500671,-4.34882E-06,0
0.0108602,0.0153809,0
0.20168,-4.34882E-06,0
-0.327462,0,0
0.326087,1,0
0.23913,0,0
2.25527,0,0
1.24244,1,0
0,0,0
9.67391,2,0
0.749055,0,0
0.464543,-4.34882E-06,0
0.532612,-4.34882E-06,0
0.00969501,0.0153809,0
0.238886,-4.34882E-06,0
-0.22478,0,0
0.357278,1,0
0.173913,0,0
0.65149,0,0
1.24953,1,0
0,0,0
8.08696,2,0
0.824197,0,0
0.448827,-4.34882E-06,0
0.501176,-4.34882E-06,0
0.0108913,0.0153809,0
0.200651,-4.34882E-06,0
-0.332809,0,0
0.316433,1,0
0.255319,0,0
-0.623634,0,0
1.24898,1,0
0,0,0
9.78723,2,0
0.733364,1.42109E-14,0
0.467571,-4.29705E-06,0
0.542878,-4.29705E-06,0
0.00943926,0.0153809,0
0.246716,-4.29705E-06,0
-0.183355,0,0
0.527474,1,0
0.105882,0,0
0.304282,0,0
1.18602,1,0
0,0,0
4.38824,2,0
0.649965,0,0
0.353099,-4.34882E-06,0
0.384684,-4.34882E-06,0
0.0124224,0.0153809,0
0.146704,-4.34882E-06,0
-0.439046,0,0
0.51769,1,0
0.145161,0,0
1.17581,0,0
1.1834,1,0
0,0,0
4.43548,2,0
0.57154,0,0
0.35968,-4.34882E-06,0
0.402983,-4.34882E-06,0
0.0115031,0.0153809,0
0.179886,-4.34882E-06,0
-0.289599,0,0
0.498539,1,0
0.108108,0,0
2.38785,0,0
1.21421,1,0
0,0,0
4.83784,2,0
0.704894,0,0
0.369733,-4.34882E-06,0
0.396131,-4.34882E-06,0
0.0123677,0.0153809,0
0.148755,-4.34882E-06,0
-0.458724,0,0
0.477951,1,0
0.164384,0,0
1.48202,0,0
1.19891,1,0
0,0,0
4.9589,2,0
0.605742,0,0
0.382063,-4.34882E-06,0
0.430547,-4.34882E-06,0
0.0110883,0.0153809,0
0.194064,-4.34882E-06,0
-0.266073,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
10,12,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.977781,1,0
0.011236,0,0
4.03314,0,0
1.01111,1,0
0,0,0
9.98876,12,0
0.0111097,0,0
0.0267468,-4.34882E-06,0
