angles,magnitude,activity
0.0111956,0.0102567,0
0.215972,0.28298,0
-1.07302,-0.691143,0
0.402005,0.369641,0
0.0549451,0.032967,0
0.917103,0.980042,0
1.92815,3.75474,0
0,0,0
7.81319,4.93407,0
3.84422,10.8968,0
0.466721,0.526715,0
0.473333,0.533327,0
0.0137582,0.0143846,0
0.0924204,0.0629246,0
-1.14855,-0.93912,0
0.378144,0.3123,0
0.0864198,0.296296,0
1.18253,1.04951,0
1.94681,3.74196,0
0,0,0
7.93827,5.08642,0
3.8357,10.7703,0
0.519239,0.647471,0
0.519239,0.647471,0
0.0129136,0.0112847,0
0.12775,0.22312,0
-0.79077,-0.769391,0
0.50449,1,0
0.119565,0,0
0.946345,0,0
1.20274,1,0
0,0,0
5.46739,2,0
0.66198,0,0
0.367254,-4.34882E-06,0
0.401286,-4.34882E-06,0
0.0120912,0.0153809,0
0.158968,-4.34882E-06,0
-0.397028,0,0
0.521728,1,0
0.177778,0,0
-0.0153103,0,0
1.15321,1,0
0,0,0
5.57778,2,0
0.488395,0,0
0.353344,-4.34882E-06,0
0.404418,-4.34882E-06,0
0.010813,0.0153809,0
0.203244,-4.34882E-06,0
-0.211973,0,0
0.560871,1,0
0.157407,0,0
-0.0666627,0,0
1.13889,1,0
0,0,0
5.62037,2,0
0.457733,0,0
0.331741,-4.34882E-06,0
0.37612,-4.34882E-06,0
0.0112362,0.0153809,0
0.18906,-4.34882E-06,0
-0.243093,0,0
0.450656,1,0
0.191489,0,0
-0.471602,0,0
1.17349,1,0
0,0,0
5.44681,2,0
0.608873,1.42109E-14,0
0.398723,-4.29705E-06,0
0.442771,-4.29705E-06,0
0.0105427,0.0153809,0
0.21209,-4.29705E-06,0
-0.330101,0,0
0.756938,1,0
0.0588235,0,0
0.198637,0,0
1.08389,1,0
0,0,0
5.78992,2,0
0.317209,0,0
0.211449,-4.34882E-06,0
0.226728,-4.34882E-06,0
0.0136508,0.0153809,0
0.0971508,-4.34882E-06,0
-0.492335,0,0
0.753219,1,0
0.137615,0,0
-0.373909,0,0
1.0601,1,0
0,0,0
5.86238,2,0
0.118677,1.42109E-14,0
0.173974,-4.29705E-06,0
0.215263,-4.29705E-06,0
0.0116722,0.0153809,0
0.173974,-4.29705E-06,0
-0.0240553,0,0
0.737997,1,0
0.147287,0,0
-0.313865,0,0
1.0649,1,0
0,0,0
5.85271,2,0
0.125593,0,0
0.181515,-4.34882E-06,0
0.22576,-4.34882E-06,0
0.0114561,0.0153809,0
0.181515,-4.34882E-06,0
-0.0248597,0,0
0.710949,1,0
0.165289,0,0
-1.14151,0,0
1.06174,1,0
0,0,0
5.83471,2,0
0.137969,1.42109E-14,0
0.194702,-4.29705E-06,0
0.243009,-4.29705E-06,0
0.0110693,0.0153809,0
0.194702,-4.29705E-06,0
-0.0611906,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.960265,0,0
1,1,0
0,0,0
6,2,0
2.27374E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0.960265,0,0
1,1,0
0,0,0
6,2,0
2.27374E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.960265,0,0
1,1,0
0,0,0
6,2,0
2.27374E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.960265,0,0
1,1,0
0,0,0
6,2,0
2.27374E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.343114,0.127197,0
0.364706,0.152941,0
0.623959,0.912794,0
2.37661,3.9683,0
0,0,0
10.8353,7.42353,0
4.84346,11.6324,0
0.63639,0.954192,0
0.677585,0.986921,0
0.0107269,0.0113324,0
0.232463,0.185773,0
-0.67542,-0.752278,0
0.255503,0.0779298,0
0.97561,0.585366,0
1.11541,0.888233,0
2.47903,4.27365,0
0,0,0
10.9756,7.43902,0
3.68233,10.9048,0
0.706857,1.04947,0
0.804024,1.15792,0
0.00710825,0.00735457,0
0.409747,0.358506,0
-0.366649,-0.578398,0
0.312885,0.0771646,0
0.835165,0.494505,0
1.09113,1.08498,0
2.32617,4.23222,0
0,0,0
11.033,7.72528,0
3.81355,11.452,0
0.683381,1.05789,0
0.789836,1.15079,0
0.00830895,0.00744854,0
0.374602,0.334219,0
-0.441719,-0.597749,0
0.283448,0.0802756,0
0.810127,0.594937,0
1.63034,1.10544,0
2.36549,3.88095,0
0,0,0
10.8861,7.37975,0
3.97436,10.2862,0
0.688541,1.04409,0
0.758023,1.15719,0
0.00784,0.00718906,0
0.373337,0.344635,0
-0.434465,-0.576226,0
0.299206,0.255198,0
0.365217,0.2,0
0.839371,0.933786,0
2.13694,3.10163,0
0,0,0
9.80869,6.11304,0
3.91123,7.97853,0
0.58963,0.75321,0
0.621465,0.803608,0
0.0117088,0.0119617,0
0.206275,0.18831,0
-0.593528,-0.730888,0
0.243657,0.182271,0
0.494737,0.757895,0
0.618503,0.827039,0
2.02094,3.06936,0
0,0,0
10.0105,6.42105,0
3.18936,7.23324,0
0.633284,0.860546,0
0.70659,0.967221,0
0.00870842,0.0073961,0
0.324104,0.381604,0
-0.345663,-0.429788,0
0.230536,0.191987,0
0.449541,0.697248,0
1.00762,0.978192,0
2.20141,3.10471,0
0,0,0
9.69725,6.01835,0
4.02761,7.63269,0
0.644307,0.837761,0
0.713639,0.925547,0
0.0090288,0.00793725,0
0.31017,0.361304,0
-0.404036,-0.484633,0
0.245813,0.188547,0
0.489362,0.744681,0
0.857327,0.935118,0
2.04402,2.96797,0
0,0,0
9.85106,6.12766,0
3.40335,6.8986,0
0.633095,0.866787,0
0.709565,0.9619,0
0.00883449,0.00751177,0
0.320017,0.389122,0
-0.345313,-0.440134,0
0.228797,0.2357,0
0.269231,0.192308,0
0.802422,0.960203,0
2.0383,3.25575,0
0,0,0
9.34615,5.26923,0
3.79043,8.94034,0
0.677565,0.713069,0
0.755302,0.754174,0
0.0111741,0.0112563,0
0.224012,0.205604,0
-0.675237,-0.769823,0
0.215743,0.16863,0
0.338983,0.966102,0
0.465246,0.979239,0
1.7607,2.63401,0
0,0,0
9.25424,4.9661,0
3.24045,6.67682,0
0.737822,0.801043,0
0.817798,0.910773,0
0.00882743,0.00676265,0
0.288765,0.432882,0
-0.521303,-0.52998,0
0.186523,0.182129,0
0.34375,0.828125,0
1.3492,1.00703,0
2.02905,3.21851,0
0,0,0
9.25,5.17188,0
3.65625,8.51733,0
0.753242,0.813604,0
0.842954,0.928376,0
0.00930786,0.00809479,0
0.285113,0.382399,0
-0.532163,-0.522608,0
0.187146,0.183365,0
0.275362,0.84058,0
1.43103,0.89506,0
1.9414,3.07183,0
0,0,0
9.28986,5.01449,0
3.36526,7.40559,0
0.777372,0.795761,0
0.830435,0.904458,0
0.0091453,0.00752405,0
0.255582,0.395987,0
-0.526504,-0.482585,0
0.52203,0.592476,0
0.258427,0.539326,0
0.39296,0.738892,0
1.72188,3.582,0
0,0,0
6.91011,3.48315,0
2.39641,8.81151,0
0.404746,0.426092,0
0.425036,0.453618,0
0.0118854,0.0121379,0
0.197609,0.209607,0
-0.527924,-0.608045,0
0.517076,0.642441,0
0.193878,0.397959,0
0.79075,0.832057,0
1.63401,3.79508,0
0,0,0
6.86735,3.5,0
2.29873,9.98469,0
0.398038,0.370782,0
0.43489,0.376921,0
0.0117138,0.0129828,0
0.194703,0.154691,0
-0.551537,-0.789884,0
0.481834,0.57326,0
0.195402,0.390805,0
0.999976,0.986038,0
1.70974,3.47192,0
0,0,0
7.04598,3.70115,0
2.68754,9.91069,0
0.419866,0.432279,0
0.447542,0.446111,0
0.011855,0.0126972,0
0.190862,0.176194,0
-0.6181,-0.762571,0
0.491276,0.596368,0
0.30303,0.888889,0
1.57996,1.12889,0
1.55729,2.88062,0
0,0,0
6.90909,3.45455,0
2.26446,8.59137,0
0.438961,0.435084,0
0.470546,0.457101,0
0.011204,0.0111179,0
0.226589,0.265971,0
-0.553166,-0.677763,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0.960265,0,0
1,1,0
0,0,0
6,2,0
2.27374E-13,1.42109E-14,0
-4.29705E-06,-4.29705E-06,0
-4.29705E-06,-4.29705E-06,0
0.0153809,0.0153809,0
-4.29705E-06,-4.29705E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.256882,0.480072,0
0.608247,0.123711,0
0.770936,0.962199,0
3.43044,3.45531,0
0,0,0
3.49485,3.7732,0
8.41939,9.72176,0
0.634899,0.421956,0
0.665928,0.457747,0
0.0122057,0.0127238,0
0.168544,0.14821,0
-0.712216,-0.672589,0
0.250517,0.455062,0
1.44318,1.52273,0
0.225232,0.361866,0
3.21475,3.20816,0
0,0,0
3.51136,3.27273,0
4.84904,5.63017,0
0.680561,0.517987,0
0.706296,0.556357,0
0.00929147,0.00910584,0
0.287452,0.366596,0
-0.488372,-0.598118,0
0.251105,0.485923,0
1.42697,1.32584,0
0.211284,0.424519,0
3.16538,3.20629,0
0,0,0
3.53933,3.30337,0
4.76379,5.9192,0
0.680513,0.500201,0
0.696861,0.53202,0
0.00934074,0.0101337,0
0.285616,0.324147,0
-0.506972,-0.422459,0
0.240186,0.424329,0
1.44318,1.64773,0
0.21535,0.429516,0
3.18685,3.33058,0
0,0,0
3.60227,3.44318,0
4.80566,6.24677,0
0.690388,0.547634,0
0.716123,0.606613,0
0.00929147,0.00906145,0
0.287452,0.376361,0
-0.489827,-0.728806,0
0.59375,0.59375,0
3,12.125,0
7.19334,1.11537,0
1.48438,4.25,0
0,0,0
8.25,7.125,0
0.4375,4.35938,0
0.163621,0.319464,0
0.319464,0.319464,0
0.00952148,0.0090332,0
0.24421,0.319464,0
-2.82661,-13.4014,0
0.375,0.375,0
2,8,0
11.6661,0.999991,0
1.1875,5.6875,0
0,0,0
7.5,6.5,0
0.75,12.75,0
0.24421,0.451532,0
0.451532,0.451532,0
0.00756836,0.00756836,0
0.301021,0.301021,0
-9.87652,-9.87652,0
0.428571,0.591837,0
0,0,0
0.999977,0.999989,0
1.77551,4.26531,0
0,0,0
7.42857,4.28571,0
3.10204,13.0612,0
0.415042,0.259816,0
0.415042,0.259816,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999935,-0.999985,0
0.388889,0.388889,0
1.5,5.5,0
-1.68962,-0.283234,0
1.80556,5.80556,0
0,0,0
7.16667,4.83333,0
1.47222,10.8056,0
0.439234,0.439234,0
0.439234,0.439234,0
0.00583225,0.00583225,0
0.439234,0.439234,0
-0.75213,-0.75213,0
0.173554,0.355372,0
0.909091,3,0
0.0922316,0.314812,0
2.70248,5.90909,0
0,0,0
6.54545,5.18182,0
4.97521,15.0579,0
0.671658,0.562192,0
0.801773,0.562192,0
0.0071164,0.00866598,0
0.394125,0.329854,0
-0.638611,-0.535109,0
0.26,0.42,0
0.9,1.7,0
0.0399994,0.617481,0
2.25,6.49,0
0,0,0
6.7,5.3,0
4.01,18.81,0
0.638742,0.472886,0
0.638742,0.472886,0
0.0125684,0.0100684,0
0.141173,0.277515,0
-0.88238,-0.71012,0
0.160494,0.333333,0
0.666667,1.77778,0
0.416659,0.668197,0
2.33333,6.35802,0
0,0,0
7.11111,6.66667,0
5.20988,20.4444,0
0.75353,0.527602,0
0.820421,0.527602,0
0.00766481,0.0122944,0
0.368566,0.151487,0
-0.619917,-0.782184,0
0.306122,0.55102,0
0.571429,2.28571,0
1.5833,0.999986,0
1.97959,2.95918,0
0,0,0
6,3.71429,0
4.57143,8.4898,0
0.554592,0.345821,0
0.554592,0.345821,0
0.0115543,0.0115543,0
0.178103,0.178103,0
-0.884577,-0.68234,0
0.722222,1,0
0.166667,0,0
2.19988,0,0
1.13889,1,0
0,0,0
5.83333,2,0
0.138889,0,0
0.195668,-4.34882E-06,0
0.195668,-4.34882E-06,0
0.0110406,0.0153809,0
0.195668,-4.34882E-06,0
-0.404663,0,0
0.625,1,0
0,0,0
0.999954,0,0
1.1875,1,0
0,0,0
5.5,2,0
0.75,0,0
0.24421,-4.34882E-06,0
0.24421,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999976,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.375,1,0
0.25,0,0
-1.66659,0,0
1.1875,1,0
0,0,0
5.25,2,0
0.6875,0,0
0.451532,-4.34882E-06,0
0.451532,-4.34882E-06,0
0.00952148,0.0153809,0
0.24421,-4.34882E-06,0
-0.639446,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.755102,1,0
0.142857,0,0
0,0,0
1,1,0
0,0,0
5.85714,2,0
0.122449,0,0
0.178103,-4.34882E-06,0
0.178103,-4.34882E-06,0
0.0115543,0.0153809,0
0.178103,-4.34882E-06,0
121843,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.625,1,0
0,0,0
0.999954,0,0
1.1875,1,0
0,0,0
4.5,2,0
0.75,0,0
0.24421,-4.34882E-06,0
0.24421,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999976,0,0
0.44,1,0
0.2,0,0
2.24989,0,0
1.16,1,0
0,0,0
4.6,2,0
0.64,0,0
0.412684,-4.34882E-06,0
0.412684,-4.34882E-06,0
0.0103809,0.0153809,0
0.217313,-4.34882E-06,0
-0.655001,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.555556,1,0
0,0,0
0.999958,0,0
1.22222,1,0
0,0,0
4.66667,2,0
0.888889,0,0
0.276426,-4.34882E-06,0
0.276426,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999992,0,0
0.459453,0.983741,0
0.0778688,0.00819672,0
0.877823,33686.6,0
1.23488,1,0
0,0,0
7.25,10.0082,0
0.859631,0.00812953,0
0.381467,0.0206378,0
0.404856,0.0206378,0
0.0131369,0.0151268,0
0.118785,0.0206378,0
-0.589945,4733.84,0
0.45811,0.974178,0
0.0913043,0.00869565,0
0.258116,9.03428,0
1.2227,1.00433,0
0,0,0
7.28261,10.0174,0
0.828828,0.0257845,0
0.386822,0.0338021,0
0.408583,0.0338021,0
0.0127881,0.0151115,0
0.132688,0.0216705,0
-0.575732,-0.840628,0
0.471456,0.984128,0
0.076,0,0
0.242466,0.999775,0
1.22178,1.00794,0
0,0,0
7.284,10.016,0
0.843344,0.031744,0
0.375651,0.020227,0
0.390043,0.020227,0
0.0131864,0.0153809,0
0.116769,-4.34882E-06,0
-0.644112,-0.975704,0
0.447608,0.966676,0
0.105932,0.0169492,0
0.0361856,-4.08591,0
1.21982,1.01666,0
0,0,0
7.2839,10.0169,0
0.81347,0.0166619,0
0.395969,0.0373039,0
0.418986,0.0373039,0
0.0124212,0.0148602,0
0.14675,0.0373039,0
-0.545225,-0.19901,0
0.625,0.625,0
0,0.25,0
0.999954,12500000000,0
1.1875,1,0
0,0,0
8.5,12.25,0
0.75,0.1875,0
0.24421,0.24421,0
0.24421,0.24421,0
0.0153809,0.00952148,0
-4.34882E-06,0.24421,0
-0.999976,231278,0
1,1,0
1,1,0
-30000000000,-50000000000,0
1,1,0
0,0,0
7,11,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
1149740,1149740,0
0.387755,0.387755,0
0.285714,0.285714,0
0.299992,0.999974,0
1.20408,1.12245,0
0,0,0
8.57143,11.7143,0
0.530612,0.77551,0
0.415042,0.501046,0
0.501046,0.501046,0
0.00900331,0.00900331,0
0.259816,0.259816,0
-0.071533,-3.71393,0
0.5,0.5,0
0.5,0.5,0
-6.99972,-25000000000,0
1.25,1,0
0,0,0
8.5,11.5,0
0.25,0.25,0
0.301021,0.301021,0
0.301021,0.301021,0
0.00756836,0.00756836,0
0.301021,0.301021,0
-1,505649,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
10,12,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.52,0.44,0
0,0.2,0
0.999979,0.833326,0
1.96,7,0
0,0,0
7.6,5.8,0
3.84,21.76,0
0.292277,0.412684,0
0.292277,0.412684,0
0.0153809,0.0103809,0
-4.34882E-06,0.217313,0
-0.999998,-3.46486,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.555556,1,0
0.333333,0,0
-3.49986,0,0
1.22222,1,0
0,0,0
6.33333,2,0
0.222222,0,0
0.276426,-4.34882E-06,0
0.276426,-4.34882E-06,0
0.00843642,0.0153809,0
0.276426,-4.34882E-06,0
-0.637013,0,0
0.68,1,0
0.2,0,0
-2.74987,0,0
1.16,1,0
0,0,0
6.2,2,0
0.16,0,0
0.217313,-4.34882E-06,0
0.217313,-4.34882E-06,0
0.0103809,0.0153809,0
0.217313,-4.34882E-06,0
-0.445936,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
0.555556,1,0
0.333333,0,0
-3.49986,0,0
1.22222,1,0
0,0,0
6.33333,2,0
0.222222,0,0
0.276426,-4.34882E-06,0
0.276426,-4.34882E-06,0
0.00843642,0.0153809,0
0.276426,-4.34882E-06,0
-0.637013,0,0
0.78125,1,0
0,0,0
0.99994,0,0
1.10938,1,0
0,0,0
6.25,2,0
0.4375,0,0
0.163621,-4.34882E-06,0
0.163621,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999864,0,0
0.722222,1,0
0,0,0
0.999946,0,0
1.13889,1,0
0,0,0
6.33333,2,0
0.555556,0,0
0.195668,-4.34882E-06,0
0.195668,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
-0.999929,0,0
0.755102,1,0
0,0,0
0.999943,0,0
1.12245,1,0
0,0,0
6.28571,2,0
0.489796,0,0
0.178103,-4.34882E-06,0
0.178103,-4.34882E-06,0
0.0153809,0.0153809,0
-4.40059E-06,-4.34882E-06,0
-0.999898,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
-4.34882E-06,-4.34882E-06,0
0,0,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
6,2,0
0,0,0
-4.34882E-06,-4.34882E-06,0
-4.34882E-06,-4.34882E-06,0
0.0153809,0.0153809,0
